Time,X1,X2,X3,X4,X5,SpeedDoppler1,SpeedDoppler2,SpeedDoppler3,SpeedDoppler4,SpeedDoppler5,Accel1,Accel2,Accel3,Accel4,Accel5,Spacing2,Spacing3,Spacing4,Spacing5
3.9,4460.465738965576,4452.157029650677,4444.1877801070905,4434.691977919858,4427.074845760755,0.04312024707235518,0.10201901800743485,0.33842669796834357,0.010551116434004776,0.009402827498685446,0.17572209599369218,0.07485026241967674,-0.0908658207884594,-0.009520111017767077,-0.0028235868522899325,3.1127093148988063,3.2632495435865563,4.5388021872325846,2.6601321591027665
4.0,4460.470929600763,4452.16760580379,4444.221168447783,4434.6929854309465,4427.075771925571,0.0606924566717244,0.10950404424940252,0.32934011588949763,0.009599105332228068,0.009120468813456453,0.2090793620383057,0.09686358099018244,-0.08528097542039315,-0.012977227707135098,-0.002825969722984427,3.1073237969730183,3.240437356006754,4.57118301683692,2.6602135053757303
4.1,4460.47804424324,4452.17904052612,4444.253676054495,4434.693880455341,4427.076669842603,0.08160039287555497,0.11919040234842077,0.3208120183474583,0.008301382561514558,0.00883787184115801,0.24545409591345269,0.12133761908432295,-0.07822078877340488,-0.015196893023562124,-0.002752847760770661,3.103003717120286,3.2193644716245613,4.602795599154313,2.6602106127378358
4.2,4460.487431553007,4452.19156625445,4444.285366152386,4434.694634609132,4427.077539865549,0.10614580246690024,0.13132416425685306,0.31298993947011783,0.006781693259158346,0.008562587065080944,0.2847329556936394,0.1483744201093551,-0.0697988471280403,-0.017139370723428735,-0.002609873202917695,3.0998652985571464,3.2002001020638486,4.633731543254151,2.6600947435830387
4.3,4460.499469798032,4452.205440542976,4444.316316152097,4434.695227081604,4427.07838307489,0.13461909803626418,0.14616160626778857,0.3060100547573138,0.0050677561868154725,0.008301599744789175,0.32678918254290534,0.17804385334065115,-0.060047378344438296,-0.018809956314202503,-0.002428650261729476,3.098029255055648,3.18312439087926,4.664089070493326,2.6598440067140183
4.4,4460.514565653748,4452.22094692287,4444.346616920681,4434.695639807441,4427.079201091613,0.1672980162905547,0.16396599160185368,0.30000531692286997,0.003186760555395222,0.008058734718616227,0.37144091921092026,0.21036042366064017,-0.04897033486881197,-0.020238322173358133,-0.0022629703555742536,3.0976187308778247,3.1683300021887986,4.693977113240515,2.659438715827826
4.5,4460.533152659973,4452.238395324149,4444.376372600699,4434.695857291886,4427.079995650233,0.20444210821164674,0.1850020339679177,0.29510828343598877,0.0011629283380594083,0.007832437683058802,0.41850045415280257,0.24529868445782088,-0.036548548311177154,-0.011629283380594083,-0.002130920240068111,3.0987573358242155,3.1560227234496265,4.723515308813483,2.658861641652373
4.6,4460.5556893730645,4452.258122020968,4444.405700686301,4434.695915438302,4427.080768239401,0.246292153626927,0.2095319024136998,0.29145342860487106,0.0,0.0076193456590519905,0.467797825261366,0.28272601953038295,-0.022736781820088536,0.0,-0.0020484482815293255,3.1015673520968488,3.1464213346663596,4.752785247999207,2.6581471989014682
4.7,4460.582657577554,4452.280488841307,4444.434732345253,4434.695915438302,4427.081519931725,0.2930719361530636,0.23780450436673808,0.2891797504228622,0.0,0.007414500830899058,0.5191414444817799,0.3224935697876233,-0.007481311665803458,0.0,-0.002041157729836705,3.1061687362470405,3.1397564960535815,4.781816906950888,2.657395506577239
4.8,4460.6145604783915,4452.305881759592,4444.463612913737,4434.695915438302,4427.082251176019,0.3449860806012416,0.2700538613455004,0.28843161925628186,0.0,0.0072103850579153875,0.5724034367270525,0.3645429199666089,0.00927526594539041,0.0,-0.002100704172142533,3.1126787187994562,3.1362688458549597,4.810697475434943,2.656664262283237
4.9,4460.651921103635,4452.334709860326,4444.492502451993,4434.695915438302,4427.082961711004,0.40222642427394684,0.3065081533421613,0.2893591458508209,0.0,0.007000314640701134,0.6286608508489394,0.40869151247040547,0.027590733504023746,0.0,-0.002160863206041603,3.1212112433085206,3.136207408333706,4.8395870136904415,2.655953727298191
