Time,X1,X2,X3,X4,X5,SpeedDoppler1,SpeedDoppler2,SpeedDoppler3,SpeedDoppler4,SpeedDoppler5,Accel1,Accel2,Accel3,Accel4,Accel5,Spacing2,Spacing3,Spacing4,Spacing5
3.2,4470.950280724822,4462.903576460286,4455.706776054067,4445.446550852685,4438.603509124352,0.02019339050468013,0.014855729239698703,0.016803820024608146,0.014772644450381739,0.016663552199212704,-0.0037060695781875735,-0.002858479567522075,-0.0019906949703807353,-0.0014676238882193812,-0.0006494550895317502,2.8507042645359473,2.4908004062191536,5.303225201382127,1.886041728332537
3.3,4470.952281533524,4462.905047740812,4455.708446482594,4445.44802077901,4438.605172232296,0.019822783546861372,0.014569881282946496,0.016604750527570072,0.0146258820615598,0.01659860669025953,-0.004223503580901358,-0.0032750444783080992,-0.002446208417564641,-0.0018238572939943687,-0.0011579152905450904,2.8512337927121774,2.490601258217924,5.303425703583678,1.8858485467138673
3.4,4470.954242694361,4462.906488353718,4455.710094726604,4445.44947424793,4438.6068263033885,0.019400433188771236,0.014242376835115686,0.01636012968581361,0.014443496332160364,0.01648281516120502,-0.004709290286282405,-0.003661317711721769,-0.0028775986120089386,-0.002163489169943744,-0.0016514129594435642,2.8517543406432235,2.4903936271131384,5.303620478674355,1.8856479445415681
3.5,4470.956159191228,4462.907894284813,4455.7117163515795,4445.450907780118,4438.60846632784,0.018929504160142996,0.013876245063943509,0.016072369824612714,0.01422714741516599,0.016317673865260663,-0.002614186757842439,-0.0029578253902973195,-0.0028683987424932625,-0.0009014251827005326,-0.0011162769873748757,2.8522649064151704,2.4901779332332294,5.303808571461894,1.8854414522778535
3.6,4470.958039070711,4462.909267120192,4455.713309246568,4445.452325987733,4438.610092513842,0.018668085484358752,0.013580462524913777,0.015785529950363388,0.014137004896895936,0.016206046166523175,-0.010044311412152097,-0.007327226939199075,-0.006826304650401054,-0.006170987919243403,-0.005275578300349346,2.8527719505181306,2.489957873624138,5.30398325883504,1.8852334738916108
3.7,4470.959855657702,4462.910588530311,4455.71485366804,4445.453708833284,4438.611686740567,0.017663654343143542,0.01284773983099387,0.015102899485323283,0.013519906104971596,0.01567848833648824,-0.007004415792008396,-0.005614330098929268,-0.004816967751106113,-0.004161764654619406,-0.004419452237202637,2.8532671273914314,2.48973486227091,5.304144834756124,1.8850220927164338
3.8,4470.9615870010575,4462.911845232643,4455.716339873149,4445.455040015071,4438.61323249214,0.016963212763942703,0.012286306821100943,0.014621202710212671,0.013103729639509655,0.015236543112767977,-0.0068015842600096035,-0.00577383403966597,-0.005065008784243107,-0.0043391533604907224,-0.004832784823734209,2.853741768414606,2.489505359493836,5.304299858078019,1.884807522931049
3.9,4470.963249314413,4462.913044994155,4455.717776668376,4445.4563286922685,4438.614731982527,0.016283054337941742,0.011708923417134346,0.01411470183178836,0.012669814303460583,0.014753264630394556,-0.006382041962660415,-0.005840519670932964,-0.005214902582145603,-0.004440097579782847,-0.005148878753221866,2.8542043202577627,2.48926832577867,5.304447976107775,1.8845967097416798
4.0,4470.964845709636,4462.914186683898,4455.719162064047,4445.457573473211,4438.616181564596,0.0156448501416757,0.01112487145004105,0.0135932115735738,0.012225804545482298,0.01423837675507237,-0.00649764043133114,-0.005855530620095962,-0.005346075336333661,-0.0044812482438243845,-0.005416864833806892,2.8546590257382416,2.48902461985121,5.3045885908362544,1.8843919086142416
4.1,4470.966377706449,4462.91526989339,4455.720494654827,4445.458773647424,4438.617578317948,0.014995086098542587,0.010539318388031453,0.013058604039940434,0.01177767972109986,0.01369669027169168,-0.006755193349933311,-0.005818529784209631,-0.005441125100713821,-0.004463397263724453,-0.005601559589622843,2.8551078130584795,2.4887752385631243,5.304721007403139,1.88419532947625
4.2,4470.967843439092,4462.91629473258,4455.721773309606,4445.45992909841,4438.618919979177,0.014319566763549256,0.00995746540961049,0.012514491529869052,0.011331339994727414,0.013136534312729396,-0.006950398728451743,-0.005722599971862922,-0.005481055707658861,-0.0044043624167555,-0.005718270161881398,2.8555487065113123,2.488521422974503,5.304844211196149,1.8840091192326947
4.3,4470.969240643774,4462.917261866121,4455.72299735348,4445.461040210597,4438.620205041258,0.013624526890704081,0.009385205412424198,0.011966385959103166,0.010890903753051864,0.012564707296541256,-0.0070870863381415974,-0.005571709976985948,-0.005481415320174703,-0.004313895606137957,-0.005778933802473903,2.8559787776529486,2.488264512640984,5.304957142883148,1.8838351693396982
4.4,4470.970567661032,4462.918172528112,4455.724166585,4445.462107731494,4438.6214326173185,0.012915818256889922,0.008828034414725603,0.011418244427085696,0.010459514192438069,0.011986813916293866,-0.007169110709946518,-0.005363250344177766,-0.005465174143704805,-0.004179864933113037,-0.005765813262719813,2.856395132919628,2.4880059431126424,5.3050588535055505,1.8836751141756105
4.5,4470.971823397304,4462.919028515302,4455.725281083572,4445.463132783589,4438.622602469643,0.01219890718589527,0.008291709380307826,0.010871727012715215,0.010041527699126765,0.011410232590021885,-0.007200340591416391,-0.0050976238312258615,-0.005448452838972689,-0.003995653579033642,-0.005692319682791946,2.8567948820026725,2.4877474317301163,5.305148299982982,1.8835303139452373
4.6,4470.97300728632,4462.91983219812,4455.7263410140085,4445.464116958091,4438.623715031304,0.01147887312675363,0.00778194699718524,0.010326881728817947,0.0096419623412234,0.01084100062174269,-0.0071846483714621545,-0.004782379202197835,-0.005409109513274703,-0.0037838612671432965,-0.005567850395566554,2.857175088200078,2.487491184111735,5.305224055917614,1.8834019267873083
4.7,4470.974119250392,4462.920586480924,4455.727346656634,4445.465062235019,4438.624771292114,0.010760408289607415,0.007303709076965457,0.009785970777490476,0.009263576214509071,0.010284215582186035,-0.007125899543169445,-0.004420259263934832,-0.005291823573455451,-0.00356712862865231,-0.0053895344760738,2.857532769467893,2.4872398242897757,5.3052844216148225,1.8832909429050853
4.8,4470.9751596617225,4462.921294750535,4455.728298794594,4445.465970756997,4438.6257727659995,0.01004781833529047,0.006861683150571974,0.009256788420144931,0.00890686335164384,0.009745262134578655,-0.007027942103114207,-0.004012524673002813,-0.005092559824867709,-0.003352787428442597,-0.005164208397791057,2.8578649111877024,2.486995955941114,5.30532803759649,1.8831979909976946
4.9,4470.9761293038455,4462.921960856226,4455.729199010637,4445.466844679395,4438.626721471171,0.00934502412497905,0.006460430683271692,0.00874753243765816,0.00857158460879958,0.00922884129479955,-0.006894596051666667,-0.003566521980363519,-0.004846589416675311,-0.0031428292949355063,-0.004901620450340535,2.8581684476193043,2.486761845589302,5.305354331242023,1.8831232082242133
5.0,4470.977029333278,4462.922589066685,4455.730049530934,4445.467686123709,4438.627619847198,0.008655564519812383,0.00610377848523534,0.00826287349599063,0.00825730167930603,0.008738679249765496,-0.0067296427871820635,-0.0031170346858243065,-0.004563984871336774,-0.002920691513435547,-0.004612017725618457,2.858440266592792,2.4865395357511657,5.305363407224257,1.8830662765116069
5.1,4470.977861241516,4462.92318385936,4455.730852998359,4445.46849725042,4438.628470655034,0.007982600241094177,0.00579207501665291,0.007806475008856952,0.007965232527962475,0.00827747747720365,-0.006536814558414164,-0.0026991418962633244,-0.004248353404856242,-0.0026623195898835012,-0.004294809229841313,2.858677382156115,2.4863308610003,5.305355747939182,1.8830265953860073
5.2,4470.978626817467,4462.923749571151,4455.7316124040935,4445.469280462075,4438.629276928736,0.007328918785252761,0.005522160827026577,0.007381639668371328,0.007699000568974125,0.007847996554219519,-0.006319783910691641,-0.0023045736409092656,-0.003880740071649973,-0.0023736568448982226,-0.003957173747829168,2.8588772463153003,2.486137167057808,5.305331942018136,1.8830035333397683
5.3,4470.979328110426,4462.9242902643655,4455.73233116436,4445.470038493848,4438.630041942522,0.0066969403941835965,0.005291703462935651,0.00699356566120633,0.007461634884484303,0.007452279179436602,-0.006082153130217063,-0.0018998542267271122,-0.0033049145870338564,-0.0020666723657220606,-0.0036113422884231135,2.859037846060259,2.4859591000050782,5.305292670512579,1.8829965513253848
5.4,4470.9799673937,4462.924809935441,4455.733013996353,4445.470774323974,4438.630769113729,0.00608872508116189,0.0051017180402629396,0.006663074202502945,0.0072549676479120966,0.0070911449505942905,-0.0058274436712453526,-0.0014812191047291513,-0.0024713945967585593,-0.0017469070013343465,-0.003251566211007898,2.859157458258691,2.485795939087569,5.30523967237911,1.883005210245181
5.5,4470.980547128989,4462.92531270115,4455.733667946801,4445.471491086204,4438.631461970393,0.005505980714037355,0.004953596129790024,0.006415934742827089,0.007080276947778662,0.006765988329493501,-0.005559085613000645,-0.0010373915356972144,-0.0014982316470660978,-0.0014377137476938827,-0.0028832755474365,2.8592344278394233,2.485644754348999,5.30517686059681,1.883029115811376
5.6,4470.981069931632,4462.925802873805,4455.734302049117,4445.47219192533,4438.632124152848,0.0049500721527372905,0.004849856976220303,0.006266111578120479,0.006936505573009274,0.006477660774749851,-0.006031022028999845,-0.0005645264994262426,-0.0009361788879793612,-0.0011606746204001397,-0.0025148184210598695,2.859267057827223,2.485500824687864,5.305110123787352,1.8830677724821436
5.7,4470.9815347837375,4462.9262850368705,4455.73492397938,4445.472879772514,4438.632759344833,0.004346969949837306,0.004793404326277679,0.006172493689322543,0.00682043811096926,0.006226178932643864,-0.01033728818332856,-9.332756301590715e-05,-0.0009755136298902553,-0.0009186778629928331,-0.0021528099243328224,2.8592497468670484,2.485361057490212,5.305044206866449,1.8831204276806313
5.8,4470.981917794292,4462.926763910666,4455.735536351181,4445.473557222936,4438.633371198677,0.00331324113150445,0.004784071569976088,0.006074942326333517,0.006728570324669976,0.0060108979402105816,-0.01591247825267074,0.00034973632858361844,-0.0010048115553890156,-0.0007223153294789054,-0.0018124429830167384,2.85915388362619,2.485227559485014,5.3049791282450025,1.8831860242584009
5.9,4470.982169556014,4462.9272440665045,4455.736138821356,4445.474226468392,4438.633963226256,0.0017219933062373757,0.00481904520283445,0.005974461170794616,0.006656338791722086,0.005829653641908908,-0.017219933062373755,0.0007262400146876118,-0.0010264656383751451,-0.0005781828302549741,-0.001494604102486351,2.858925489509515,2.485105245148719,5.304912352963918,1.883263242135734
6.0,4470.982255655679,4462.927729602225,4455.7367311351445,4445.474889211357,4438.6345387186,0.0,0.004891669204303211,0.005871814606957101,0.006598520508696588,0.005680193231660273,0.0,0.0010031050280758479,-0.0010427941888426547,-0.00047320894521096085,-0.0011970961792395589,2.858526053454538,2.4849984670801346,5.30484192378787,1.8833504927564428
6.1,4470.982255655679,4462.92822378467,4455.737313102634,4445.475546697363,4438.635100752443,0.0,0.004991979707110796,0.005767535188072836,0.006551199614175492,0.005560483613736317,0.0,0.0012123580422581347,-0.00103755753685395,-0.0003258424640466707,-0.0009115446814142707,2.8580318710091017,2.4849106820357916,5.304766405271374,1.8834459449202479
6.2,4470.982255655679,4462.928729044431,4455.737884668365,4445.476200188112,4438.635652243081,0.0,0.005113215511336609,0.005663779434387441,0.006518615367770825,0.00546932914559489,0.0,0.0013599126829407903,-0.001118123677053863,-0.000206336858882784,-0.0007439485179340944,2.8575266112483444,2.484844376065797,5.30468448025328,1.883547945031176
6.3,4470.982255655679,4462.929247165545,4455.73844545569,4445.476851017965,4438.636195456253,0.0,0.005249206779630688,0.0055519670666820545,0.006497981681882547,0.00539493429380148,0.0,0.0014039451561926111,-0.0011836466795264733,-9.259139292102335e-05,-0.0005769689617272141,2.8570084901338344,2.484801709854895,5.304594437725762,1.8836555617120831
6.4,4470.982255655679,4462.929779105949,4455.7389947341635,4445.477500353176,4438.636732064837,0.0,0.005389601295249949,0.005433602398729407,0.0064887225425904445,0.005337237397628759,0.0,0.0014406228601868392,-0.0011498355106371108,7.202213107955317e-05,-0.0003280013198696946,2.8564765497302727,2.4847843717854117,5.304494380987642,1.88376828833895
6.5,4470.982255655679,4462.9303252691925,4455.739532345226,4445.47814958554,4438.6372641485705,0.0,0.005533663581268633,0.005318618847665696,0.0064959247556984,0.005304437265641789,0.0,0.0015327451407260405,-0.0011317733003854673,0.00019492699048401056,-0.00010919867427830812,2.8559303864866745,2.4847929239669098,5.304382759685148,1.883885436969984
6.6,4470.982255655679,4462.930886299277,4455.740058548244,4445.478800152651,4438.6377940463035,0.0,0.005686938095341237,0.005205441517627149,0.006515417454746801,0.0052935173982139585,0.0,0.0016276030670258831,-0.0011049448601325312,0.0003150611313163746,0.00010074654188666453,2.8553693564025746,2.484827751032884,5.304258395592449,1.884006106347777
6.7,4470.982255655679,4462.931463131102,4455.740573567671,4445.479453269702,4438.638323901776,0.0,0.005849698402043826,0.005094947031613896,0.006546923567878438,0.005303592052402625,0.0,0.001700944264302279,-0.0022869081964265164,0.0005214900971166336,0.0002674267937554514,2.854792524577446,2.484889563430573,5.304120297968773,1.884129367926442
6.8,4470.982255655679,4462.932056605663,4455.741071627834,4445.48011056951,4438.638855598115,0.0,0.006019792828474054,0.004866256211971245,0.006599072577590102,0.00533033473177817,0.0,0.0017631215431729123,-0.005669963543262976,0.0008474470471879145,0.00038850034719698466,2.8541990500160903,2.4849849778294297,5.303961058324028,1.8842549713948467
6.9,4470.982255655679,4462.932667400553,4455.7415299036375,4445.480774714003,4438.63939057409,0.0,0.006196104982791345,0.004299259857644947,0.006683817282308893,0.005369184766497869,0.0,0.0020685074169845413,-0.009102568225783482,0.0012539188531357926,0.000477946906780732,2.853588255125855,2.485137496915871,5.303755189634438,1.8843841399133163
7.0,4470.982255655679,4462.933297353588,4455.741914316782,4445.481449365326,4438.639929882301,0.0,0.006402955724489799,0.0033890030350665987,0.006809209167622472,0.005416979457175942,0.0,0.0027164642807124377,-0.011349130241646637,0.0017018774418163605,0.0005369144394405841,2.852958302090796,2.485383036806655,5.303464951456015,1.8845194830249676
7.1,4470.982255655679,4462.933951231482,4455.742196471434,4445.48213879563,4438.640474264818,0.0,0.006674602152561043,0.002254090010901935,0.0069793969118041085,0.00547067090112,0.0,0.003542289518132539,-0.012988507213935102,0.00203841651049831,0.0005652268489912248,2.8523044241973405,2.4857547600478425,5.303057675804092,1.8846645308116132
7.2,4470.982255655679,4462.934636403144,4455.742356937899,4445.482846927403,4438.6410241580425,0.0,0.007028831104374297,0.0009552392895084247,0.0071832385628539394,0.005527193586019123,0.0,0.0036979493582819673,-0.009552392895084246,0.0016545966134827624,0.0005700861948790704,2.851619252534787,2.486279465245519,5.302510010495433,1.884822769360988
7.3,4470.982255655679,4462.935357776001,4455.742404699863,4445.483573524243,4438.641579727832,0.0,0.007398626040202493,0.0,0.007348698224202216,0.00558420220550703,0.0,0.0032384324881930705,0.0,0.0012756471533266391,0.0005647130942507822,2.8508978796779996,2.48695307613811,5.301831175619889,1.8849937964108614
7.4,4470.982255655679,4462.936113830768,4455.742404699863,4445.484314772301,4438.642140971619,0.0,0.0077224692890218005,0.0,0.00747626293953488,0.005640673514932108,0.0,0.0027684227203696524,0.0,0.0008928155091339224,0.0005543187694756219,2.8501418249115016,2.4877091309046078,5.301089927561741,1.8851738006827583
7.5,4470.982255655679,4462.9368999198105,4455.742404699863,4445.485066862673,4438.6427078105635,0.0,0.007999311561058766,0.0,0.007565544490448272,0.00569610539187967,0.0,0.0022851240932941948,0.0,0.0004963526390606206,0.0005422108257101092,2.849355735868725,2.488495219947384,5.30033783718988,1.885359052109714
7.6,4470.982255655679,4462.937711276587,4455.742404699863,4445.485825898885,4438.643280132157,0.0,0.008227823970388185,0.0,0.007615179754354334,0.005750326474450681,0.0,0.0017818858595695063,0.0,9.797606453694312e-05,0.000521546326488027,2.8485443790922584,2.489306576723851,5.299578800977877,1.8855457667281081
7.7,4470.982255655679,4462.9385429684135,4455.742404699863,4445.486587906741,4438.643857772536,0.0,0.008406012556345136,0.0,0.007624977360808028,0.005802481107099484,0.012614481229204097,0.0012543474468807748,0.0,-0.00029869494364506005,0.0004812458590454545,2.847712687265725,2.4901382685503846,5.298816793121994,1.8857301342053399
7.8,4470.982318728085,4462.939389841406,4455.742404699863,4445.487348911002,4438.644440426876,0.0012614481229204098,0.008531447301033213,0.0,0.007595107866443522,0.005850605693004029,0.08251314875304243,0.0007064529091718556,0.0,-0.0007016389304593564,0.00042058933561105356,2.846928886678965,2.4909851415433364,5.298055788860773,1.8859084841263831
7.9,4470.982857438641,4462.940246518401,4455.742404699863,4445.488104913595,4438.645027590392,0.009512762998224653,0.008602092591950399,0.0,0.007524943973397587,0.0058926646265651346,0.09686490837522456,0.0001365542493274481,0.0,-0.0011115928498053526,0.0003407146017522962,2.846610920239895,2.4918418185381084,5.297299786268348,1.8860773232030335
8.0,4470.9842930394825,4462.941107410432,4455.742404699863,4445.4888518500275,4438.6456185604275,0.01919925383574711,0.008615748016883144,0.0,0.007413784688417051,0.005926736086740364,0.11238117912561049,-0.0004491686301080246,0.0,-0.0015284491620707122,0.00023351580656284787,2.8471856290506405,2.4927027105687953,5.2965528498356145,1.8862332895999936
8.1,4470.986774870762,4462.94196673939,4455.742404699863,4445.4895855862505,4438.646212401615,0.03043737174830816,0.008570831153872341,0.0,0.00726093977220998,0.005950087667396649,0.12908638043899887,-0.001049713855019157,0.0,-0.0019562027783428127,0.000105772841205087,2.8488081313716105,2.493562039527336,5.295819113612532,1.8863731846353113
8.2,4470.990464039839,4462.942818573936,4455.742404699863,4445.490301899214,4438.646807939246,0.04334600979220805,0.008465859768370426,0.0,0.007065319494375699,0.005960664951517158,0.1469135437355737,-0.0016799498596826133,0.0038342413812021805,-0.002402333600273936,-3.665565141445712e-05,2.8516454659028607,2.494413874073092,5.295102800649482,1.8864939599674182
8.3,4470.9955332085365,4462.943656760163,4455.74242387107,4445.490996419495,4438.647403822463,0.058037364165765416,0.008297864782402164,0.00038342413812021806,0.006825086134348305,0.005956999386375712,0.1659755938722259,-0.0023422649661846394,0.02522963857672501,-0.004139827295056072,-0.00022277615099619043,2.8558764483731505,2.495232889093262,5.294427451575182,1.8865925970316022
8.4,4471.002166822923,4462.944474835317,4455.742588361677,4445.491658228972,4438.647998408521,0.07463492355298801,0.0080636382857837,0.0029063879957927194,0.006411103404842698,0.005934721771276093,0.1863924377699784,-0.0030303851472762884,0.029349615774652754,-0.007214274929576827,-0.00046978194170176936,2.861691987605722,2.495886473640115,5.293930132705435,1.8866598204507392
8.5,4471.010562277467,4462.94526604722,4455.743025748556,4445.492263267937,4438.648589531788,0.09327416732998585,0.007760599771056071,0.005841349573257995,0.005689675911885015,0.005887743577105916,0.20826840606318148,-0.003739665894023315,0.03316880000421933,-0.00997355897823498,-0.0007809149827200414,2.869296230247441,2.496240298664037,5.293762480618505,1.8866737361489578
8.6,4471.020931036231,4462.946023408867,4455.743775727513,4445.4927823677335,4438.649174401571,0.114101007936304,0.00738663318165374,0.009158229573679929,0.004692320014061517,0.005809652078833912,0.2330939790020685,-0.003053287352922547,0.03818395196331134,-0.010822932321775825,0.00026972221388824047,2.8789076273632457,2.4962476813544923,5.293993359779386,1.886607966162381
8.7,4471.033506606919,4462.946746805749,4455.744882470231,4445.493197485073,4438.64975671539,0.13741040583651085,0.007081304446361485,0.012976624770011063,0.003610026781883935,0.005836624300222736,0.2588546512924128,-0.0026783054040286063,0.04276287051991968,-0.01164497652847451,0.0009862261949699237,2.890759801170047,2.495864335518621,5.294684985157226,1.8864407696831842
8.8,4471.048541920759,4462.947441544667,4455.74639394706,4445.493500262869,4438.650345308951,0.16329587096575213,0.0068134739059586245,0.01725291182200303,0.002445529129036484,0.005935246919719728,0.2847078515372384,-0.003411377255160969,0.04622883415457978,-0.013143642700305944,0.0006014734352665068,2.9051003760922907,2.4950475976067024,5.295893684190895,1.8861549539182016
8.9,4471.066295047113,4462.948105835171,4455.748350382413,4445.493679097568,4438.65094184101,0.19176665611947596,0.006472336180442528,0.02187579523746101,0.0011311648590058895,0.005995394263246379,0.312441561434916,-0.0035445272809301893,0.050331995618052745,-0.011311648590058895,0.0007938001254996843,2.922189211942081,2.4937554527579264,5.2976712848452445,1.8857372565583939
9.0,4471.087033920532,4462.948735346153,4455.750789621915,4445.493735655811,4438.651545349437,0.22301081226296757,0.006117883452349509,0.026908994799266284,0.0,0.006074774275796347,0.3413097308107113,-0.008512086070953575,0.0544427276801384,0.0,0.0009588206773684244,2.9422985743794055,2.491945724237797,5.30005396610374,1.885190306374505
