X,Alt,E,N,SlopeSin,Yaw,Curvature
1440.0,190.63800415059444,-409.47252884003325,366.3690652541129,0.02654967659993826,-1.0192656594926244,3.0647999491180633e-06
1450.0,190.89459742169404,-404.22826026481204,357.85451189200097,0.025593051285684405,-1.0190703408059765,-7.94280573126186e-06
1460.0,191.14103104727067,-398.98937452152427,349.3366490375687,0.024525149271592255,-1.0196312206861442,1.1971662309665391e-05
1470.0,191.3748115866908,-393.75466079907227,340.81621866988485,0.02339897073163341,-1.0193485187127471,-1.3792292416961988e-06
1480.0,191.59098696087838,-388.51095793701717,332.3013161382748,0.022139706937224547,-1.0182902206557192,7.069686138731489e-06
1490.0,191.7957535598451,-383.2582206301351,323.7919829808005,0.020746427221395698,-1.0182803917485994,1.3060696501778877e-05
1500.0,191.98648206430127,-378.01435023949375,315.27718329504705,0.019305323858585185,-1.0193734518613558,9.553966558363516e-06
1510.0,192.15854963647973,-372.78022901273596,306.75638918353616,0.017852841422991823,-1.0200044375638284,2.1008863621309885e-06
1520.0,192.31936384760377,-367.54710817477604,298.234978579654,0.01631420200098268,-1.019793445093887,-9.880172364832606e-07
1530.0,192.47051262321398,-362.30939106277594,289.7163928011506,0.01480929870550676,-1.0191875821707044,-2.3826106010515543e-06
1540.0,192.60769585329203,-357.0659484334999,281.20132952283404,0.013276697003840382,-1.0185096768409094,-7.829709425729014e-06
1550.0,192.7276638402294,-351.81668613524687,272.68985225245723,0.011797001784171077,-1.019174365387721,-7.116949024086017e-06
1560.0,192.83245603738845,-346.5845685324404,264.1678270704973,0.010373396204925054,-1.0200600531997972,-2.360398479570573e-06
1570.0,192.92677774796695,-341.3503916425357,255.64706500222894,0.008989902540952648,-1.0201369761009984,-6.0681196043215565e-06
1580.0,193.00458709251546,-336.1195850320886,247.12423474161272,0.007691271476255056,-1.0200598605193207,1.9554490118711593e-05
1590.0,193.0683040729729,-330.8840996116783,238.60428912460077,0.006579646053491871,-1.0189504230892132,2.9091779027741346e-05
1600.0,193.12491893241568,-325.6343976200876,230.09309090132155,0.005457055278255773,-1.0196145789220652,4.371390555386896e-05
1610.0,193.16820125399178,-320.4102282237225,221.56618911239005,0.004465648038142562,-1.0202938248885258,5.455703509021929e-05
1620.0,193.1858484704906,-315.1720904851265,213.04786220066265,0.003605672152364484,-1.0197704270395465,8.027302862830637e-05
1630.0,193.20149801814787,-309.9389985100528,204.52643450314608,0.002826850219731721,-1.0203077845647957,9.28142403947135e-05
1640.0,193.21888808307105,-304.71001816960984,196.00248235583229,0.0022164916848709123,-1.019824249795067,0.00010211087136727855
1650.0,193.2343087548451,-299.4687014119261,187.48614151163426,0.001782051196548622,-1.0177698052638118,0.00013008963898458555
1660.0,193.24342038649453,-294.2047473418333,178.98375618310556,0.0015246381729859411,-1.0183467484295068,0.00012838968564104998
1670.0,193.2568565064561,-288.97324687073166,170.46135025397595,0.0013726200057556234,-1.019229802384948,0.00012033971815380337
1680.0,193.263032987254,-283.7243117971007,161.94967278847108,0.001327966303265712,-1.01930371600767,0.00010589764331946348
1690.0,193.27301385468766,-278.4940762148266,153.42650170260234,0.0014034212275717195,-1.0210044381508012,7.430489353311981e-05
1700.0,193.2817730028659,-273.27412305789386,144.89701894273915,0.0016370033287490622,-1.0214611314072346,1.3848061176080884e-05
1710.0,193.2926907377129,-268.0516715933741,136.36906925776657,0.00192100879146183,-1.020631330757569,-2.3765461783161843e-05
1720.0,193.3133147437937,-262.8175701844572,127.84826142892166,0.002252904854805574,-1.019459924354314,-0.00010543337215625218
1730.0,193.3403773817073,-257.57515171700004,119.33256717583433,0.0026793389001031147,-1.0190792874841497,-0.00019891363739538438
1740.0,193.36407732471554,-252.3345647352057,110.81574571304385,0.003122681077374483,-1.0190324301868359,-0.00029127600903678644
1750.0,193.40828461186197,-247.0913483348268,102.30054293288376,0.0035494751092014017,-1.0190958642506465,-0.00038442531617856513
1760.0,193.45377849281428,-241.8518425138674,93.78305765898683,0.004056005139065641,-1.0192371233741573,-0.0005027963807676276
1770.0,193.50550612898684,-236.61103353291023,85.26637636898383,0.004571719385619937,-1.0192157948078335,-0.0006104681114968728
1780.0,193.57556957703386,-231.37118224083116,76.74914362526472,0.004912038856179173,-1.0223238948862374,-0.0007386157689369386
1790.0,193.642066384256,-226.18341389305883,68.20004662208072,0.005234103551834625,-1.0265074954001754,-0.0008683863318716071
1800.0,193.7073428147629,-221.01499297422882,59.639240259733015,0.005555081808877934,-1.0318434278838198,-0.0009956832772937355
1810.0,193.7661122764899,-215.9188081649983,51.03536002856673,0.005837968947236898,-1.0408174896492037,-0.0011388562820626156
1820.0,193.82484556354518,-210.90495465230754,42.38333430385475,0.006074554042965209,-1.0520961611768525,-0.0012578776665080817
1830.0,193.88894889828333,-206.00432973967526,33.667047028121246,0.006295564244082494,-1.0666895930294438,-0.001378239513800049
1840.0,193.95764787109414,-201.2451052530562,24.872405334642952,0.006434009518660183,-1.081890604184569,-0.001524950534711845
1850.0,194.0158367916391,-196.61146122137248,16.01072699543193,0.006508791108335294,-1.1008575296896337,-0.0016535214872861659
1860.0,194.07786277019324,-192.18914547416347,7.041813449983524,0.00651538854772058,-1.123524342040685,-0.0017637602909891237
1870.0,194.1434799374318,-187.96213913785843,-2.0201545559544645,0.006496844505010295,-1.1463911551279675,-0.0018946861700579697
1880.0,194.20436877637533,-183.95493246893565,-11.180846946943728,0.006489749615508938,-1.170980830740597,-0.00201312733699786
1890.0,194.266111508304,-180.17869372906299,-20.439208162131152,0.006421293453226859,-1.195618261175576,-0.0021109504860040715
1900.0,194.3346187240693,-176.6273035492074,-29.786811791506576,0.006298964731426508,-1.2186091898463987,-0.0022058154378438496
1910.0,194.3931799940927,-173.2802440144286,-39.210038015610756,0.006239727540781034,-1.2457324992998426,-0.002308310894319606
1920.0,194.44381504130675,-170.24080526586744,-48.736786339227834,0.006161680910604686,-1.2737368248337022,-0.0023968887717531334
1930.0,194.5061866245419,-167.4267157365589,-58.33188552813307,0.006084813366858919,-1.296523500812399,-0.002469350581997202
1940.0,194.56827268730416,-164.82463482531915,-67.98649829468411,0.0060566645060618676,-1.319662055539304,-0.0025414009963729113
1950.0,194.62904138122994,-162.457579907389,-77.70092159830469,0.006005688863985565,-1.3449397136376917,-0.0025529608696677536
1960.0,194.69147308406454,-160.3466412981032,-87.47492786568604,0.005951955445802288,-1.3703098611195097,-0.0025884619172689685
1970.0,194.75029616886684,-158.47508265155705,-97.29823017359342,0.005902717305927718,-1.3961813210836491,-0.0025873896248858313
1980.0,194.80770899136067,-156.87239751418497,-107.1688907331341,0.0058914949596966006,-1.421834732472394,-0.002591469462130118
1990.0,194.86405126734473,-155.50719772886785,-117.07447100129951,0.005929091675275993,-1.4455706942792148,-0.002617163598745223
2000.0,194.9255916655407,-154.37482352490193,-127.00911888168207,0.005980917277413118,-1.468922437837728,-0.0025950476399345286
2010.0,194.98865303059054,-153.47358523809805,-136.96742394177423,0.005985865423371569,-1.4925468912587392,-0.002578424793028766
2020.0,195.0461985682764,-152.8116832458747,-146.94470831353453,0.006005132722694378,-1.5178088885588852,-0.002575490189780207
2030.0,195.0973149676592,-152.41446689807992,-156.9368161578808,0.006033999725429537,-1.5455260948895262,-0.0025843262523816035
2040.0,195.15572240764962,-152.30638681465302,-166.9361698227748,0.005992953695044084,-1.5707435272464183,-0.002608819603243659
2050.0,195.21052271840733,-152.41341100346122,-176.93499129670906,0.005900064740417522,-1.5930838513529242,-0.0026241963201427453
2060.0,195.26278247347938,-152.7520334439849,-186.92819883826826,0.005840001233070813,-1.6173684667294979,-0.0026622702416867665
2070.0,195.31255296543983,-153.34432749332882,-196.90923667849165,0.0056337032912750825,-1.642707502129178,-0.002663813658509901
2080.0,195.36123676559905,-154.18877086760568,-206.873082263524,0.005283267070705508,-1.665912715092312,-0.002667718573380832
2090.0,195.41601596779535,-155.24364077111542,-216.8172890939689,0.004862313205466925,-1.6911425265753468,-0.002654597470098726
2100.0,195.47375757564376,-156.589613257708,-226.7261441351951,0.004339478594195045,-1.7200280480805088,-0.002628588825022255
2110.0,195.5328000425865,-158.21672247023739,-236.59176167068787,0.003713427068821109,-1.7456311375912,-0.002580576597131785
2120.0,195.58425612251486,-160.06796935438211,-246.41811756142613,0.002988605111141301,-1.767999017538868,-0.0025624828488253343
2130.0,195.62370173596398,-162.13467096341282,-256.2011700333233,0.0022024787813500406,-1.790449313142049,-0.002526261641348875
2140.0,195.65185155093673,-164.42517363696746,-265.9348256006515,0.0014093159253353745,-1.8119473603923226,-0.002471102969614891
2150.0,195.67468402001214,-166.91072657431408,-275.6210026894544,0.0006633637531217003,-1.8384332206546838,-0.0023917037969256303
2160.0,195.6870656155115,-169.71351770938972,-285.22017050151317,2.7950378438134808e-05,-1.8669679393333893,-0.0023133712792518
2170.0,195.68704009468937,-172.74730237355234,-294.74813142258034,-0.00046680409165586717,-1.8940225850327799,-0.0022137125507184097
2180.0,195.67367366332894,-176.06454654932978,-304.17994766796426,-0.0008193009415049052,-1.9214483963883906,-0.0021036674474695484
2190.0,195.65306145067402,-179.61612208322344,-313.52732132757734,-0.0010771960590615448,-1.9441338649838953,-0.001962052832455076
2200.0,195.6259510867737,-183.35811857661116,-322.7998790131662,-0.0011033449933680992,-1.9669420249402305,-0.0018348389692490793
2210.0,195.57991965554774,-187.3324421342454,-331.97606041178597,-0.0009980186967305559,-1.9925411642437616,-0.0016665648685131144
2220.0,195.5336728320554,-191.54443477199075,-341.04574166415534,-0.0007660176180061487,-2.015412076585182,-0.0014828457670051512
2230.0,195.48819288760677,-195.93408935266925,-350.0303773773101,-0.0004211460495853977,-2.032945439097949,-0.0012930306725348014
2240.0,195.45235057830698,-200.46130117099452,-358.94648481617446,2.8170529219379036e-05,-2.045202315504133,-0.0011041533042911037
2250.0,195.42775282849493,-205.07000602703286,-367.8211056830504,0.0006190841026085386,-2.051446165005269,-0.0008830197469303891
2260.0,195.41961816032995,-209.70837605213032,-376.68031126268477,0.0013223587523850406,-2.0532453205291303,-0.0006691106836447411
2270.0,195.438460805959,-214.3490050322008,-385.5383298942516,0.0021157552374934984,-2.0547994951818325,-0.0004318554421480376
2280.0,195.4798792575205,-219.01489010637195,-394.3830750276415,0.002936208176898867,-2.056026895832395,-0.00020333111665501275
2290.0,195.54136314663984,-223.67725131272243,-403.2296780988449,0.003736855098102352,-2.0561122148750344,3.911854305823723e-05
2300.0,195.6171904987659,-228.3446451707356,-412.07362616999984,0.004501442425535813,-2.0557658487040684,0.0002472531592207622
2310.0,195.70518501845373,-233.000871455791,-420.92344649596134,0.005253043407903783,-2.053824893467144,0.00044900341686787264
2320.0,195.79890655733632,-237.6338931077147,-429.78543535652665,0.005938932240440533,-2.0504862125870225,0.0006692205773113243
2330.0,195.8902536604434,-242.2308813076194,-438.66607012545813,0.006522122132493941,-2.042168143398256,0.0008976009665113577
2340.0,195.9857282330148,-246.7158460265301,-447.60391614506074,0.006937741931740845,-2.0279977267707077,0.0011112305506401938
